,Province_State_x,Date,Confirmed_Cases_x,County_Name_x,order_code_x,Face_Masks_Required_in_Public_x,New_Cases,New_Cases_Smooth,Province_State_y,Confirmed_Cases_y,County_Name_y,order_code_y,Face_Masks_Required_in_Public_y,New_cases_MO,New_Cases_Smooth_MO
0,Arizona,2020-01-22,0,,,,,,Missouri,0,,,,,
1,Arizona,2020-01-23,0,,,,0.0,,Missouri,0,,,,0.0,
2,Arizona,2020-01-24,0,,,,0.0,,Missouri,0,,,,0.0,
3,Arizona,2020-01-25,0,,,,0.0,,Missouri,0,,,,0.0,
4,Arizona,2020-01-26,0,,,,0.0,,Missouri,0,,,,0.0,
5,Arizona,2020-01-27,0,,,,0.0,,Missouri,0,,,,0.0,
6,Arizona,2020-01-28,0,,,,0.0,,Missouri,0,,,,0.0,
7,Arizona,2020-01-29,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
8,Arizona,2020-01-30,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
9,Arizona,2020-01-31,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
10,Arizona,2020-02-01,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
11,Arizona,2020-02-02,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
12,Arizona,2020-02-03,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
13,Arizona,2020-02-04,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
14,Arizona,2020-02-05,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
15,Arizona,2020-02-06,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
16,Arizona,2020-02-07,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
17,Arizona,2020-02-08,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
18,Arizona,2020-02-09,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
19,Arizona,2020-02-10,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
20,Arizona,2020-02-11,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
21,Arizona,2020-02-12,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
22,Arizona,2020-02-13,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
23,Arizona,2020-02-14,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
24,Arizona,2020-02-15,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
25,Arizona,2020-02-16,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
26,Arizona,2020-02-17,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
27,Arizona,2020-02-18,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
28,Arizona,2020-02-19,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
29,Arizona,2020-02-20,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
30,Arizona,2020-02-21,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
31,Arizona,2020-02-22,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
32,Arizona,2020-02-23,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
33,Arizona,2020-02-24,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
34,Arizona,2020-02-25,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
35,Arizona,2020-02-26,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
36,Arizona,2020-02-27,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
37,Arizona,2020-02-28,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
38,Arizona,2020-02-29,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
39,Arizona,2020-03-01,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
40,Arizona,2020-03-02,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
41,Arizona,2020-03-03,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
42,Arizona,2020-03-04,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
43,Arizona,2020-03-05,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
44,Arizona,2020-03-06,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
45,Arizona,2020-03-07,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
46,Arizona,2020-03-08,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
47,Arizona,2020-03-09,0,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
48,Arizona,2020-03-10,1,,,,1.0,0.0,Missouri,0,,,,0.0,0.0
49,Arizona,2020-03-11,1,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
50,Arizona,2020-03-12,1,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
51,Arizona,2020-03-13,1,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
52,Arizona,2020-03-14,2,,,,1.0,0.0,Missouri,0,,,,0.0,0.0
53,Arizona,2020-03-15,2,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
54,Arizona,2020-03-16,4,,,,2.0,1.0,Missouri,0,,,,0.0,0.0
55,Arizona,2020-03-17,4,,,,0.0,0.0,Missouri,0,,,,0.0,0.0
56,Arizona,2020-03-18,5,,,,1.0,1.0,Missouri,0,,,,0.0,0.0
57,Arizona,2020-03-19,7,,,,2.0,1.0,Missouri,0,,,,0.0,0.0
58,Arizona,2020-03-20,8,,,,1.0,1.0,Missouri,0,,,,0.0,0.0
59,Arizona,2020-03-21,12,,,,4.0,1.0,Missouri,0,,,,0.0,0.0
60,Arizona,2020-03-22,17,,,,5.0,2.0,Missouri,0,,,,0.0,0.0
61,Arizona,2020-03-23,24,,,,7.0,3.0,Missouri,0,,,,0.0,0.0
62,Arizona,2020-03-24,42,,,,18.0,5.0,Missouri,0,,,,0.0,0.0
63,Arizona,2020-03-25,49,,,,7.0,6.0,Missouri,0,,,,0.0,0.0
64,Arizona,2020-03-26,75,,,,26.0,10.0,Missouri,0,,,,0.0,0.0
65,Arizona,2020-03-27,102,,,,27.0,13.0,Missouri,1,,,,1.0,0.0
66,Arizona,2020-03-28,120,,,,18.0,15.0,Missouri,1,,,,0.0,0.0
67,Arizona,2020-03-29,153,,,,33.0,19.0,Missouri,3,,,,2.0,0.0
68,Arizona,2020-03-30,187,,,,34.0,23.0,Missouri,4,,,,1.0,1.0
69,Arizona,2020-03-31,202,,,,15.0,23.0,Missouri,4,,,,0.0,1.0
70,Arizona,2020-04-01,217,,,,15.0,24.0,Missouri,4,,,,0.0,1.0
71,Arizona,2020-04-02,237,,,,20.0,23.0,Missouri,6,,,,2.0,1.0
72,Arizona,2020-04-03,280,,,,43.0,25.0,Missouri,6,,,,0.0,1.0
73,Arizona,2020-04-04,326,,,,46.0,29.0,Missouri,6,,,,0.0,1.0
74,Arizona,2020-04-05,372,,,,46.0,31.0,Missouri,6,,,,0.0,0.0
75,Arizona,2020-04-06,415,,,,43.0,33.0,Missouri,7,,,,1.0,0.0
76,Arizona,2020-04-07,415,,,,0.0,30.0,Missouri,7,,,,0.0,0.0
77,Arizona,2020-04-08,464,,,,49.0,35.0,Missouri,7,,,,0.0,0.0
78,Arizona,2020-04-09,512,,,,48.0,39.0,Missouri,7,,,,0.0,0.0
79,Arizona,2020-04-10,543,Pima County,2.0,,31.0,38.0,Missouri,7,Wright County,2.0,,0.0,0.0
80,Arizona,2020-04-11,591,Pima County,2.0,,48.0,38.0,Missouri,7,Wright County,2.0,,0.0,0.0
81,Arizona,2020-04-12,622,Pima County,2.0,,31.0,36.0,Missouri,7,Wright County,2.0,,0.0,0.0
82,Arizona,2020-04-13,668,Pima County,2.0,,46.0,36.0,Missouri,8,Wright County,2.0,,1.0,0.0
83,Arizona,2020-04-14,685,Pima County,2.0,,17.0,39.0,Missouri,9,Wright County,2.0,,1.0,0.0
84,Arizona,2020-04-15,700,Pima County,2.0,,15.0,34.0,Missouri,9,Wright County,2.0,,0.0,0.0
85,Arizona,2020-04-16,760,Pima County,2.0,,60.0,35.0,Missouri,9,Wright County,2.0,,0.0,0.0
86,Arizona,2020-04-17,819,Pima County,2.0,,59.0,39.0,Missouri,9,Wright County,2.0,,0.0,0.0
87,Arizona,2020-04-18,856,Pima County,2.0,,37.0,38.0,Missouri,9,Wright County,2.0,,0.0,0.0
88,Arizona,2020-04-19,913,Pima County,2.0,,57.0,42.0,Missouri,9,Wright County,2.0,,0.0,0.0
89,Arizona,2020-04-20,941,Pima County,2.0,,28.0,39.0,Missouri,9,Wright County,2.0,,0.0,0.0
90,Arizona,2020-04-21,963,Pima County,2.0,,22.0,40.0,Missouri,9,Wright County,2.0,,0.0,0.0
91,Arizona,2020-04-22,973,Pima County,2.0,,10.0,39.0,Missouri,9,Wright County,2.0,,0.0,0.0
92,Arizona,2020-04-23,1026,Pima County,2.0,,53.0,38.0,Missouri,9,Wright County,2.0,,0.0,0.0
93,Arizona,2020-04-24,1060,Pima County,2.0,,34.0,34.0,Missouri,9,Wright County,2.0,,0.0,0.0
94,Arizona,2020-04-25,1090,Pima County,2.0,,30.0,33.0,Missouri,9,Wright County,2.0,,0.0,0.0
95,Arizona,2020-04-26,1136,Pima County,2.0,,46.0,32.0,Missouri,9,Wright County,2.0,,0.0,0.0
96,Arizona,2020-04-27,1164,Pima County,2.0,,28.0,32.0,Missouri,9,Wright County,2.0,,0.0,0.0
97,Arizona,2020-04-28,1188,Pima County,2.0,,24.0,32.0,Missouri,9,Wright County,2.0,,0.0,0.0
