,Province_State,FIPS,Combined_Key,Date,Confirmed_Cases,County_Name,order_code,Face_Masks_Required_in_Public
342,Arizona,4019,"Pima, Arizona, US",2020-12-29,67679,Pima County,2.0,
343,Arizona,4019,"Pima, Arizona, US",2020-12-30,68437,Pima County,2.0,
344,Arizona,4019,"Pima, Arizona, US",2020-12-31,69522,Pima County,2.0,
345,Arizona,4019,"Pima, Arizona, US",2021-01-01,70563,Pima County,2.0,
346,Arizona,4019,"Pima, Arizona, US",2021-01-02,71894,Pima County,2.0,
347,Arizona,4019,"Pima, Arizona, US",2021-01-03,74108,Pima County,2.0,
348,Arizona,4019,"Pima, Arizona, US",2021-01-04,74963,Pima County,2.0,
349,Arizona,4019,"Pima, Arizona, US",2021-01-05,75584,Pima County,2.0,
350,Arizona,4019,"Pima, Arizona, US",2021-01-06,76243,Pima County,2.0,
351,Arizona,4019,"Pima, Arizona, US",2021-01-07,77854,Pima County,2.0,
352,Arizona,4019,"Pima, Arizona, US",2021-01-08,79190,Pima County,2.0,
353,Arizona,4019,"Pima, Arizona, US",2021-01-09,80642,Pima County,2.0,
354,Arizona,4019,"Pima, Arizona, US",2021-01-10,82197,Pima County,2.0,
355,Arizona,4019,"Pima, Arizona, US",2021-01-11,83386,Pima County,2.0,
356,Arizona,4019,"Pima, Arizona, US",2021-01-12,84426,Pima County,2.0,
357,Arizona,4019,"Pima, Arizona, US",2021-01-13,85256,Pima County,2.0,
358,Arizona,4019,"Pima, Arizona, US",2021-01-14,86345,Pima County,2.0,
359,Arizona,4019,"Pima, Arizona, US",2021-01-15,87687,Pima County,2.0,
360,Arizona,4019,"Pima, Arizona, US",2021-01-16,88878,Pima County,2.0,
361,Arizona,4019,"Pima, Arizona, US",2021-01-17,90084,Pima County,2.0,
362,Arizona,4019,"Pima, Arizona, US",2021-01-18,90765,Pima County,2.0,
363,Arizona,4019,"Pima, Arizona, US",2021-01-19,91740,Pima County,2.0,
364,Arizona,4019,"Pima, Arizona, US",2021-01-20,92519,Pima County,2.0,
365,Arizona,4019,"Pima, Arizona, US",2021-01-21,93839,Pima County,2.0,
366,Arizona,4019,"Pima, Arizona, US",2021-01-22,94697,Pima County,2.0,
367,Arizona,4019,"Pima, Arizona, US",2021-01-23,95720,Pima County,2.0,
368,Arizona,4019,"Pima, Arizona, US",2021-01-24,96738,Pima County,2.0,
369,Arizona,4019,"Pima, Arizona, US",2021-01-25,97474,Pima County,2.0,
370,Arizona,4019,"Pima, Arizona, US",2021-01-26,98034,Pima County,2.0,
371,Arizona,4019,"Pima, Arizona, US",2021-01-27,98743,Pima County,2.0,
372,Arizona,4019,"Pima, Arizona, US",2021-01-28,99441,Pima County,2.0,
373,Arizona,4019,"Pima, Arizona, US",2021-01-29,100272,Pima County,2.0,
374,Arizona,4019,"Pima, Arizona, US",2021-01-30,100810,Pima County,2.0,
375,Arizona,4019,"Pima, Arizona, US",2021-01-31,101457,Pima County,2.0,
376,Arizona,4019,"Pima, Arizona, US",2021-02-01,101961,Pima County,2.0,
377,Arizona,4019,"Pima, Arizona, US",2021-02-02,102320,Pima County,2.0,
378,Arizona,4019,"Pima, Arizona, US",2021-02-03,102712,Pima County,2.0,
379,Arizona,4019,"Pima, Arizona, US",2021-02-04,103448,Pima County,2.0,
380,Arizona,4019,"Pima, Arizona, US",2021-02-05,103932,Pima County,2.0,
381,Arizona,4019,"Pima, Arizona, US",2021-02-06,104497,Pima County,2.0,
382,Arizona,4019,"Pima, Arizona, US",2021-02-07,104675,Pima County,2.0,
383,Arizona,4019,"Pima, Arizona, US",2021-02-08,104921,Pima County,2.0,
384,Arizona,4019,"Pima, Arizona, US",2021-02-09,105606,Pima County,2.0,
385,Arizona,4019,"Pima, Arizona, US",2021-02-10,105829,Pima County,2.0,
386,Arizona,4019,"Pima, Arizona, US",2021-02-11,105909,Pima County,2.0,
387,Arizona,4019,"Pima, Arizona, US",2021-02-12,106253,Pima County,2.0,
388,Arizona,4019,"Pima, Arizona, US",2021-02-13,106543,Pima County,2.0,
389,Arizona,4019,"Pima, Arizona, US",2021-02-14,106812,Pima County,2.0,
390,Arizona,4019,"Pima, Arizona, US",2021-02-15,107058,Pima County,2.0,
391,Arizona,4019,"Pima, Arizona, US",2021-02-16,107213,Pima County,2.0,
392,Arizona,4019,"Pima, Arizona, US",2021-02-17,107401,Pima County,2.0,
393,Arizona,4019,"Pima, Arizona, US",2021-02-18,107582,Pima County,2.0,
394,Arizona,4019,"Pima, Arizona, US",2021-02-19,107793,Pima County,2.0,
395,Arizona,4019,"Pima, Arizona, US",2021-02-20,108094,Pima County,2.0,
396,Arizona,4019,"Pima, Arizona, US",2021-02-21,108341,Pima County,2.0,
397,Arizona,4019,"Pima, Arizona, US",2021-02-22,108479,Pima County,2.0,
398,Arizona,4019,"Pima, Arizona, US",2021-02-23,108630,Pima County,2.0,
399,Arizona,4019,"Pima, Arizona, US",2021-02-24,108772,Pima County,2.0,
400,Arizona,4019,"Pima, Arizona, US",2021-02-25,108952,Pima County,2.0,
401,Arizona,4019,"Pima, Arizona, US",2021-02-26,109137,Pima County,2.0,
402,Arizona,4019,"Pima, Arizona, US",2021-02-27,109320,Pima County,2.0,
403,Arizona,4019,"Pima, Arizona, US",2021-02-28,109488,Pima County,2.0,
404,Arizona,4019,"Pima, Arizona, US",2021-03-01,109601,Pima County,2.0,
405,Arizona,4019,"Pima, Arizona, US",2021-03-02,109684,Pima County,2.0,
406,Arizona,4019,"Pima, Arizona, US",2021-03-03,109941,Pima County,2.0,
407,Arizona,4019,"Pima, Arizona, US",2021-03-04,110072,Pima County,2.0,
408,Arizona,4019,"Pima, Arizona, US",2021-03-05,110287,Pima County,2.0,
409,Arizona,4019,"Pima, Arizona, US",2021-03-06,110345,Pima County,2.0,
410,Arizona,4019,"Pima, Arizona, US",2021-03-07,110487,Pima County,2.0,
411,Arizona,4019,"Pima, Arizona, US",2021-03-08,110590,Pima County,2.0,
412,Arizona,4019,"Pima, Arizona, US",2021-03-09,110642,Pima County,2.0,
413,Arizona,4019,"Pima, Arizona, US",2021-03-10,110790,Pima County,2.0,
414,Arizona,4019,"Pima, Arizona, US",2021-03-11,110931,Pima County,2.0,
415,Arizona,4019,"Pima, Arizona, US",2021-03-12,111041,Pima County,2.0,
416,Arizona,4019,"Pima, Arizona, US",2021-03-13,111115,Pima County,2.0,
417,Arizona,4019,"Pima, Arizona, US",2021-03-14,111207,Pima County,2.0,
418,Arizona,4019,"Pima, Arizona, US",2021-03-15,111344,Pima County,2.0,
419,Arizona,4019,"Pima, Arizona, US",2021-03-16,111400,Pima County,2.0,
420,Arizona,4019,"Pima, Arizona, US",2021-03-17,111427,Pima County,2.0,
421,Arizona,4019,"Pima, Arizona, US",2021-03-18,111507,Pima County,2.0,
422,Arizona,4019,"Pima, Arizona, US",2021-03-19,111582,Pima County,2.0,
423,Arizona,4019,"Pima, Arizona, US",2021-03-20,111770,Pima County,2.0,
424,Arizona,4019,"Pima, Arizona, US",2021-03-21,111825,Pima County,2.0,
425,Arizona,4019,"Pima, Arizona, US",2021-03-22,111912,Pima County,2.0,
426,Arizona,4019,"Pima, Arizona, US",2021-03-23,111950,Pima County,2.0,
427,Arizona,4019,"Pima, Arizona, US",2021-03-24,111998,Pima County,2.0,
428,Arizona,4019,"Pima, Arizona, US",2021-03-25,112045,Pima County,2.0,
429,Arizona,4019,"Pima, Arizona, US",2021-03-26,112134,Pima County,2.0,
430,Arizona,4019,"Pima, Arizona, US",2021-03-27,112265,Pima County,2.0,
431,Arizona,4019,"Pima, Arizona, US",2021-03-28,112342,Pima County,2.0,
432,Arizona,4019,"Pima, Arizona, US",2021-03-29,112477,Pima County,2.0,
433,Arizona,4019,"Pima, Arizona, US",2021-03-30,112562,Pima County,2.0,
434,Arizona,4019,"Pima, Arizona, US",2021-03-31,112677,Pima County,2.0,
435,Arizona,4019,"Pima, Arizona, US",2021-04-01,112707,Pima County,2.0,
436,Arizona,4019,"Pima, Arizona, US",2021-04-02,112846,Pima County,2.0,
437,Arizona,4019,"Pima, Arizona, US",2021-04-03,112953,Pima County,2.0,
438,Arizona,4019,"Pima, Arizona, US",2021-04-04,113030,Pima County,2.0,
439,Arizona,4019,"Pima, Arizona, US",2021-04-05,113102,Pima County,2.0,
440,Arizona,4019,"Pima, Arizona, US",2021-04-06,113171,Pima County,2.0,
441,Arizona,4019,"Pima, Arizona, US",2021-04-07,113253,Pima County,2.0,
442,Arizona,4019,"Pima, Arizona, US",2021-04-08,113375,Pima County,2.0,
443,Arizona,4019,"Pima, Arizona, US",2021-04-09,113463,Pima County,2.0,
444,Arizona,4019,"Pima, Arizona, US",2021-04-10,113542,Pima County,2.0,
445,Arizona,4019,"Pima, Arizona, US",2021-04-11,113659,Pima County,2.0,
446,Arizona,4019,"Pima, Arizona, US",2021-04-12,113764,Pima County,2.0,
447,Arizona,4019,"Pima, Arizona, US",2021-04-13,113822,Pima County,2.0,
448,Arizona,4019,"Pima, Arizona, US",2021-04-14,113903,Pima County,2.0,
449,Arizona,4019,"Pima, Arizona, US",2021-04-15,114029,Pima County,2.0,
450,Arizona,4019,"Pima, Arizona, US",2021-04-16,113998,Pima County,2.0,
451,Arizona,4019,"Pima, Arizona, US",2021-04-17,114094,Pima County,2.0,
452,Arizona,4019,"Pima, Arizona, US",2021-04-18,114179,Pima County,2.0,
453,Arizona,4019,"Pima, Arizona, US",2021-04-19,114294,Pima County,2.0,
454,Arizona,4019,"Pima, Arizona, US",2021-04-20,114345,Pima County,2.0,
455,Arizona,4019,"Pima, Arizona, US",2021-04-21,114438,Pima County,2.0,
456,Arizona,4019,"Pima, Arizona, US",2021-04-22,114625,Pima County,2.0,
457,Arizona,4019,"Pima, Arizona, US",2021-04-23,114721,Pima County,2.0,
458,Arizona,4019,"Pima, Arizona, US",2021-04-24,114760,Pima County,2.0,
459,Arizona,4019,"Pima, Arizona, US",2021-04-25,114830,Pima County,2.0,
460,Arizona,4019,"Pima, Arizona, US",2021-04-26,114892,Pima County,2.0,
461,Arizona,4019,"Pima, Arizona, US",2021-04-27,114956,Pima County,2.0,
462,Arizona,4019,"Pima, Arizona, US",2021-04-28,114991,Pima County,2.0,
463,Arizona,4019,"Pima, Arizona, US",2021-04-29,115107,Pima County,2.0,
464,Arizona,4019,"Pima, Arizona, US",2021-04-30,115133,Pima County,2.0,
465,Arizona,4019,"Pima, Arizona, US",2021-05-01,115239,Pima County,2.0,
466,Arizona,4019,"Pima, Arizona, US",2021-05-02,115289,Pima County,2.0,
467,Arizona,4019,"Pima, Arizona, US",2021-05-03,115361,Pima County,2.0,
468,Arizona,4019,"Pima, Arizona, US",2021-05-04,115437,Pima County,2.0,
469,Arizona,4019,"Pima, Arizona, US",2021-05-05,115462,Pima County,2.0,
470,Arizona,4019,"Pima, Arizona, US",2021-05-06,115566,Pima County,2.0,
471,Arizona,4019,"Pima, Arizona, US",2021-05-07,115607,Pima County,2.0,
472,Arizona,4019,"Pima, Arizona, US",2021-05-08,115722,Pima County,2.0,
473,Arizona,4019,"Pima, Arizona, US",2021-05-09,115744,Pima County,2.0,
474,Arizona,4019,"Pima, Arizona, US",2021-05-10,115805,Pima County,2.0,
475,Arizona,4019,"Pima, Arizona, US",2021-05-11,115872,Pima County,2.0,
476,Arizona,4019,"Pima, Arizona, US",2021-05-12,115830,Pima County,2.0,
477,Arizona,4019,"Pima, Arizona, US",2021-05-13,115905,Pima County,2.0,
478,Arizona,4019,"Pima, Arizona, US",2021-05-14,115906,Pima County,2.0,
479,Arizona,4019,"Pima, Arizona, US",2021-05-15,115916,Pima County,2.0,
480,Arizona,4019,"Pima, Arizona, US",2021-05-16,115950,Pima County,2.0,
481,Arizona,4019,"Pima, Arizona, US",2021-05-17,116007,Pima County,2.0,
482,Arizona,4019,"Pima, Arizona, US",2021-05-18,116068,Pima County,2.0,
483,Arizona,4019,"Pima, Arizona, US",2021-05-19,116094,Pima County,2.0,
484,Arizona,4019,"Pima, Arizona, US",2021-05-20,116101,Pima County,2.0,
485,Arizona,4019,"Pima, Arizona, US",2021-05-21,116231,Pima County,2.0,
486,Arizona,4019,"Pima, Arizona, US",2021-05-22,116276,Pima County,2.0,
487,Arizona,4019,"Pima, Arizona, US",2021-05-23,116283,Pima County,2.0,
488,Arizona,4019,"Pima, Arizona, US",2021-05-24,116320,Pima County,2.0,
489,Arizona,4019,"Pima, Arizona, US",2021-05-25,116359,Pima County,2.0,
490,Arizona,4019,"Pima, Arizona, US",2021-05-26,116417,Pima County,2.0,
491,Arizona,4019,"Pima, Arizona, US",2021-05-27,116475,Pima County,2.0,
492,Arizona,4019,"Pima, Arizona, US",2021-05-28,116485,Pima County,2.0,
493,Arizona,4019,"Pima, Arizona, US",2021-05-29,116539,Pima County,2.0,
494,Arizona,4019,"Pima, Arizona, US",2021-05-30,116539,Pima County,2.0,
495,Arizona,4019,"Pima, Arizona, US",2021-05-31,116917,Pima County,2.0,
496,Arizona,4019,"Pima, Arizona, US",2021-06-01,116910,Pima County,2.0,
497,Arizona,4019,"Pima, Arizona, US",2021-06-02,116980,Pima County,2.0,
498,Arizona,4019,"Pima, Arizona, US",2021-06-03,116997,Pima County,2.0,
499,Arizona,4019,"Pima, Arizona, US",2021-06-04,117001,Pima County,2.0,
500,Arizona,4019,"Pima, Arizona, US",2021-06-05,116944,Pima County,2.0,
501,Arizona,4019,"Pima, Arizona, US",2021-06-06,116850,Pima County,2.0,
502,Arizona,4019,"Pima, Arizona, US",2021-06-07,116900,Pima County,2.0,
503,Arizona,4019,"Pima, Arizona, US",2021-06-08,116905,Pima County,2.0,
504,Arizona,4019,"Pima, Arizona, US",2021-06-09,116826,Pima County,2.0,
505,Arizona,4019,"Pima, Arizona, US",2021-06-10,116855,Pima County,2.0,
506,Arizona,4019,"Pima, Arizona, US",2021-06-11,116903,Pima County,2.0,
507,Arizona,4019,"Pima, Arizona, US",2021-06-12,116936,Pima County,2.0,
508,Arizona,4019,"Pima, Arizona, US",2021-06-13,116980,Pima County,2.0,
509,Arizona,4019,"Pima, Arizona, US",2021-06-14,117021,Pima County,2.0,
510,Arizona,4019,"Pima, Arizona, US",2021-06-15,117049,Pima County,2.0,
511,Arizona,4019,"Pima, Arizona, US",2021-06-16,117080,Pima County,2.0,
512,Arizona,4019,"Pima, Arizona, US",2021-06-17,117156,Pima County,2.0,
513,Arizona,4019,"Pima, Arizona, US",2021-06-18,117166,Pima County,2.0,
514,Arizona,4019,"Pima, Arizona, US",2021-06-19,117197,Pima County,2.0,
515,Arizona,4019,"Pima, Arizona, US",2021-06-20,117236,Pima County,2.0,
516,Arizona,4019,"Pima, Arizona, US",2021-06-21,117267,Pima County,2.0,
517,Arizona,4019,"Pima, Arizona, US",2021-06-22,117297,Pima County,2.0,
518,Arizona,4019,"Pima, Arizona, US",2021-06-23,117374,Pima County,2.0,
519,Arizona,4019,"Pima, Arizona, US",2021-06-24,117420,Pima County,2.0,
520,Arizona,4019,"Pima, Arizona, US",2021-06-25,117459,Pima County,2.0,
521,Arizona,4019,"Pima, Arizona, US",2021-06-26,117534,Pima County,2.0,
522,Arizona,4019,"Pima, Arizona, US",2021-06-27,117559,Pima County,2.0,
523,Arizona,4019,"Pima, Arizona, US",2021-06-28,117604,Pima County,2.0,
524,Arizona,4019,"Pima, Arizona, US",2021-06-29,117657,Pima County,2.0,
525,Arizona,4019,"Pima, Arizona, US",2021-06-30,117731,Pima County,2.0,
526,Arizona,4019,"Pima, Arizona, US",2021-07-01,117783,Pima County,2.0,
527,Arizona,4019,"Pima, Arizona, US",2021-07-02,117863,Pima County,2.0,
528,Arizona,4019,"Pima, Arizona, US",2021-07-03,117901,Pima County,2.0,
529,Arizona,4019,"Pima, Arizona, US",2021-07-04,117907,Pima County,2.0,
530,Arizona,4019,"Pima, Arizona, US",2021-07-05,117941,Pima County,2.0,
531,Arizona,4019,"Pima, Arizona, US",2021-07-06,117984,Pima County,2.0,
532,Arizona,4019,"Pima, Arizona, US",2021-07-07,118009,Pima County,2.0,
533,Arizona,4019,"Pima, Arizona, US",2021-07-08,118106,Pima County,2.0,
534,Arizona,4019,"Pima, Arizona, US",2021-07-09,118152,Pima County,2.0,
535,Arizona,4019,"Pima, Arizona, US",2021-07-10,118218,Pima County,2.0,
536,Arizona,4019,"Pima, Arizona, US",2021-07-11,118320,Pima County,2.0,
537,Arizona,4019,"Pima, Arizona, US",2021-07-12,118328,Pima County,2.0,
538,Arizona,4019,"Pima, Arizona, US",2021-07-13,118327,Pima County,2.0,
539,Arizona,4019,"Pima, Arizona, US",2021-07-14,118468,Pima County,2.0,
540,Arizona,4019,"Pima, Arizona, US",2021-07-15,118555,Pima County,2.0,
541,Arizona,4019,"Pima, Arizona, US",2021-07-16,118643,Pima County,2.0,
542,Arizona,4019,"Pima, Arizona, US",2021-07-17,118643,Pima County,2.0,
543,Arizona,4019,"Pima, Arizona, US",2021-07-18,118849,Pima County,2.0,
544,Arizona,4019,"Pima, Arizona, US",2021-07-19,118938,Pima County,2.0,
545,Arizona,4019,"Pima, Arizona, US",2021-07-20,119001,Pima County,2.0,
546,Arizona,4019,"Pima, Arizona, US",2021-07-21,119094,Pima County,2.0,
547,Arizona,4019,"Pima, Arizona, US",2021-07-22,119261,Pima County,2.0,
548,Arizona,4019,"Pima, Arizona, US",2021-07-23,119297,Pima County,2.0,
549,Arizona,4019,"Pima, Arizona, US",2021-07-24,119408,Pima County,2.0,
550,Arizona,4019,"Pima, Arizona, US",2021-07-25,119530,Pima County,2.0,
551,Arizona,4019,"Pima, Arizona, US",2021-07-26,119623,Pima County,2.0,
552,Arizona,4019,"Pima, Arizona, US",2021-07-27,119681,Pima County,2.0,
553,Arizona,4019,"Pima, Arizona, US",2021-07-28,119795,Pima County,2.0,
554,Arizona,4019,"Pima, Arizona, US",2021-07-29,119969,Pima County,2.0,
555,Arizona,4019,"Pima, Arizona, US",2021-07-30,120075,Pima County,2.0,
556,Arizona,4019,"Pima, Arizona, US",2021-07-31,120316,Pima County,2.0,
557,Arizona,4019,"Pima, Arizona, US",2021-08-01,120357,Pima County,2.0,
558,Arizona,4019,"Pima, Arizona, US",2021-08-02,120505,Pima County,2.0,
559,Arizona,4019,"Pima, Arizona, US",2021-08-03,120634,Pima County,2.0,
560,Arizona,4019,"Pima, Arizona, US",2021-08-04,120947,Pima County,2.0,
561,Arizona,4019,"Pima, Arizona, US",2021-08-05,121009,Pima County,2.0,
562,Arizona,4019,"Pima, Arizona, US",2021-08-06,121281,Pima County,2.0,
563,Arizona,4019,"Pima, Arizona, US",2021-08-07,121411,Pima County,2.0,
564,Arizona,4019,"Pima, Arizona, US",2021-08-08,121658,Pima County,2.0,
565,Arizona,4019,"Pima, Arizona, US",2021-08-09,121770,Pima County,2.0,
566,Arizona,4019,"Pima, Arizona, US",2021-08-10,122012,Pima County,2.0,
567,Arizona,4019,"Pima, Arizona, US",2021-08-11,122068,Pima County,2.0,
568,Arizona,4019,"Pima, Arizona, US",2021-08-12,122363,Pima County,2.0,
569,Arizona,4019,"Pima, Arizona, US",2021-08-13,122635,Pima County,2.0,
570,Arizona,4019,"Pima, Arizona, US",2021-08-14,122934,Pima County,2.0,
571,Arizona,4019,"Pima, Arizona, US",2021-08-15,123228,Pima County,2.0,
572,Arizona,4019,"Pima, Arizona, US",2021-08-16,123403,,,
573,Arizona,4019,"Pima, Arizona, US",2021-08-17,123574,,,
574,Arizona,4019,"Pima, Arizona, US",2021-08-18,123836,,,
575,Arizona,4019,"Pima, Arizona, US",2021-08-19,124237,,,
576,Arizona,4019,"Pima, Arizona, US",2021-08-20,124453,,,
577,Arizona,4019,"Pima, Arizona, US",2021-08-21,124717,,,
578,Arizona,4019,"Pima, Arizona, US",2021-08-22,124965,,,
579,Arizona,4019,"Pima, Arizona, US",2021-08-23,125194,,,
580,Arizona,4019,"Pima, Arizona, US",2021-08-24,125346,,,
581,Arizona,4019,"Pima, Arizona, US",2021-08-25,125346,,,
582,Arizona,4019,"Pima, Arizona, US",2021-08-26,126140,,,
583,Arizona,4019,"Pima, Arizona, US",2021-08-27,126442,,,
584,Arizona,4019,"Pima, Arizona, US",2021-08-28,126802,,,
585,Arizona,4019,"Pima, Arizona, US",2021-08-29,126928,,,
586,Arizona,4019,"Pima, Arizona, US",2021-08-30,127245,,,
587,Arizona,4019,"Pima, Arizona, US",2021-08-31,127294,,,
588,Arizona,4019,"Pima, Arizona, US",2021-09-01,127751,,,
589,Arizona,4019,"Pima, Arizona, US",2021-09-02,128056,,,
590,Arizona,4019,"Pima, Arizona, US",2021-09-03,128362,,,
591,Arizona,4019,"Pima, Arizona, US",2021-09-04,128624,,,
592,Arizona,4019,"Pima, Arizona, US",2021-09-05,128953,,,
593,Arizona,4019,"Pima, Arizona, US",2021-09-06,129139,,,
594,Arizona,4019,"Pima, Arizona, US",2021-09-07,129321,,,
595,Arizona,4019,"Pima, Arizona, US",2021-09-08,129472,,,
596,Arizona,4019,"Pima, Arizona, US",2021-09-09,129788,,,
597,Arizona,4019,"Pima, Arizona, US",2021-09-10,130126,,,
598,Arizona,4019,"Pima, Arizona, US",2021-09-11,130405,,,
599,Arizona,4019,"Pima, Arizona, US",2021-09-12,130673,,,
600,Arizona,4019,"Pima, Arizona, US",2021-09-13,130914,,,
601,Arizona,4019,"Pima, Arizona, US",2021-09-14,131183,,,
602,Arizona,4019,"Pima, Arizona, US",2021-09-15,131385,,,
603,Arizona,4019,"Pima, Arizona, US",2021-09-16,131742,,,
604,Arizona,4019,"Pima, Arizona, US",2021-09-17,131978,,,
605,Arizona,4019,"Pima, Arizona, US",2021-09-18,132229,,,
606,Arizona,4019,"Pima, Arizona, US",2021-09-19,132550,,,
607,Arizona,4019,"Pima, Arizona, US",2021-09-20,132789,,,
608,Arizona,4019,"Pima, Arizona, US",2021-09-21,132958,,,
609,Arizona,4019,"Pima, Arizona, US",2021-09-22,133119,,,
610,Arizona,4019,"Pima, Arizona, US",2021-09-23,133375,,,
611,Arizona,4019,"Pima, Arizona, US",2021-09-24,133750,,,
612,Arizona,4019,"Pima, Arizona, US",2021-09-25,134104,,,
613,Arizona,4019,"Pima, Arizona, US",2021-09-26,134278,,,
614,Arizona,4019,"Pima, Arizona, US",2021-09-27,134506,,,
615,Arizona,4019,"Pima, Arizona, US",2021-09-28,134558,,,
616,Arizona,4019,"Pima, Arizona, US",2021-09-29,134906,,,
617,Arizona,4019,"Pima, Arizona, US",2021-09-30,135212,,,
618,Arizona,4019,"Pima, Arizona, US",2021-10-01,135546,,,
619,Arizona,4019,"Pima, Arizona, US",2021-10-02,135911,,,
620,Arizona,4019,"Pima, Arizona, US",2021-10-03,136151,,,
621,Arizona,4019,"Pima, Arizona, US",2021-10-04,136445,,,
622,Arizona,4019,"Pima, Arizona, US",2021-10-05,136704,,,
623,Arizona,4019,"Pima, Arizona, US",2021-10-06,136865,,,
624,Arizona,4019,"Pima, Arizona, US",2021-10-07,137208,,,
625,Arizona,4019,"Pima, Arizona, US",2021-10-08,137520,,,
626,Arizona,4019,"Pima, Arizona, US",2021-10-09,137882,,,
627,Arizona,4019,"Pima, Arizona, US",2021-10-10,138115,,,
628,Arizona,4019,"Pima, Arizona, US",2021-10-11,138398,,,
629,Arizona,4019,"Pima, Arizona, US",2021-10-12,138627,,,
630,Arizona,4019,"Pima, Arizona, US",2021-10-13,138833,,,
631,Arizona,4019,"Pima, Arizona, US",2021-10-14,139075,,,
632,Arizona,4019,"Pima, Arizona, US",2021-10-15,139324,,,
633,Arizona,4019,"Pima, Arizona, US",2021-10-16,139636,,,
634,Arizona,4019,"Pima, Arizona, US",2021-10-17,139636,,,
635,Arizona,4019,"Pima, Arizona, US",2021-10-18,139636,,,
636,Arizona,4019,"Pima, Arizona, US",2021-10-19,140329,,,
637,Arizona,4019,"Pima, Arizona, US",2021-10-20,140522,,,
638,Arizona,4019,"Pima, Arizona, US",2021-10-21,140933,,,
639,Arizona,4019,"Pima, Arizona, US",2021-10-22,141181,,,
640,Arizona,4019,"Pima, Arizona, US",2021-10-23,141688,,,
641,Arizona,4019,"Pima, Arizona, US",2021-10-24,141869,,,
642,Arizona,4019,"Pima, Arizona, US",2021-10-25,141870,,,
643,Arizona,4019,"Pima, Arizona, US",2021-10-26,141921,,,
644,Arizona,4019,"Pima, Arizona, US",2021-10-27,142863,,,
645,Arizona,4019,"Pima, Arizona, US",2021-10-28,143208,,,
646,Arizona,4019,"Pima, Arizona, US",2021-10-29,143800,,,
647,Arizona,4019,"Pima, Arizona, US",2021-10-30,144130,,,
648,Arizona,4019,"Pima, Arizona, US",2021-10-31,144615,,,
